Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,140000.0,7.890625,1.3962562661617994E-8,140000.0,0.8515114778283137,0.533640496025074,0.8820714285714286,0.3639564566384368,0.07664149376316963,0.7405098611009714,0.607164358819988,-0.6566325506722849,140000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,145000.0,8.140625,1.4404940884560346E-8,145000.0,0.8520439681871097,0.5343524990885057,0.882248275862069,0.36170791499980126,0.07550010755001076,0.7410658540515728,0.6082129875233323,-0.6773749877198139,145000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,150000.0,8.40625,1.4874967746436595E-8,150000.0,0.8508195413231066,0.5314624646496238,0.8829866666666667,0.35925499100059927,0.0745601467132787,0.7389856578133515,0.6042467332820907,-0.6863950807071469,150000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,155000.0,8.71875,1.5427940525114534E-8,155000.0,0.847890344354203,0.5235915219822199,0.883716129032258,0.35687566231727275,0.07463514403577495,0.733252118834419,0.5938690199721319,-0.6743149094287053,155000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,160000.0,9.0,1.592561602592468E-8,160000.0,0.8488602422355205,0.524047174972646,0.884725,0.3527990675365893,0.07227107012652799,0.733560847877388,0.5941209198813057,-0.7103115727002965,160000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,165000.0,9.28125,1.6423291526734828E-8,165000.0,0.8496544474986596,0.5240669848539337,0.8859393939393939,0.35135413300182994,0.07083752474283675,0.7334960227608994,0.59340357306459,-0.7242327072835543,165000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,170000.0,9.546875,1.6893318388611076E-8,170000.0,0.8493367603183877,0.5211886261250666,0.885264705882353,0.3497638998475862,0.0712777823289579,0.7315877269131279,0.590575545928742,-0.724427548404209,170000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,175000.0,9.796875,1.733569661155343E-8,175000.0,0.8483816362068425,0.5231493333309305,0.8825771428571428,0.34478428139984557,0.07110286871951182,0.7333046482100293,0.5955065851768959,-0.7688732030644736,175000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,180000.0,10.0625,1.780572347342968E-8,180000.0,0.8486198503993003,0.5241061364045059,0.8809722222222223,0.341752553885391,0.07096958446380122,0.7342497068784247,0.5983400402414487,-0.7961938296445324,180000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,185000.0,10.359375,1.833104761317372E-8,185000.0,0.8478373649265096,0.5213789084211549,0.8801081081081081,0.34185980018026896,0.07214678558802905,0.7323291388408054,0.5954695156237448,-0.7816692103783434,185000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,190000.0,10.703125,1.8939317669719454E-8,190000.0,0.8484570048509585,0.524300172693061,0.8800894736842105,0.3411783817120209,0.0713520462824084,0.7344899979519351,0.5993361782835467,-0.8004583530899322,190000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,195000.0,10.96875,1.9409344531595703E-8,195000.0,0.8489451202811145,0.5258998919223531,0.8814153846153846,0.3434415797153135,0.0709401756341888,0.7354458609099421,0.6000619338855772,-0.7901989626074171,195000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,200000.0,11.234375,1.987937139347195E-8,200000.0,0.8508222085415637,0.527915616339582,0.883325,0.34432284289575743,0.06953587490708407,0.7366749847733535,0.6010151503499193,-0.794585864800429,200000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,205000.0,11.515625,2.03770468942821E-8,205000.0,0.8517720147538437,0.5292807331810814,0.8842487804878049,0.3482184673301435,0.07003789500057417,0.7373789231548924,0.6014309136980176,-0.7684453718885084,205000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,210000.0,11.8125,2.090237103402614E-8,210000.0,0.8469428167732925,0.5234847775427923,0.8786904761904762,0.3341354872231885,0.06990559356833895,0.7342449624738703,0.6002477953501931,-0.8566431018147369,210000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,215000.0,12.125,2.145534381270408E-8,215000.0,0.8453034806563174,0.5202016315226291,0.8775720930232558,0.32891198228852675,0.0694016821937159,0.7320147825018866,0.5973625743567692,-0.8864760266609347,215000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,220000.0,12.390625,2.192537067458033E-8,220000.0,0.8448447573014293,0.5199947398338423,0.8778090909090909,0.328048748734156,0.0689678629388842,0.7318640478401511,0.5970128223192899,-0.893898830491758,220000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,225000.0,12.6875,2.2450694814324372E-8,225000.0,0.8451886826686621,0.5199963649781485,0.8772577777777778,0.32759292662669987,0.069183286526865,0.7318927384877938,0.5974311422487808,-0.8969022597705876,225000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,230000.0,12.953125,2.292072167620062E-8,230000.0,0.8458380783497461,0.5237104828276955,0.8781217391304348,0.3291854493504452,0.06852000687569396,0.7343899736354987,0.6011933012407621,-0.900603430741066,230000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,232873.0,13.125,2.322485670447349E-8,232873.0,0.8445794467348575,0.5219352058989073,0.8768642135412864,0.3257810427725991,0.06846493019073094,0.7332867674398202,0.6002546575526069,-0.9216592950006713,232873.0,6840.0
